0.647131	-0.064713
0.647131	-0.072039
0.647131	-0.084249
0.647131	-0.113553
0.647131	-0.074481
0.647131	0.010989
0.695971	-0.015873
0.720391	-0.050061
0.793651	-0.059829
0.842491	-0.057387
0.915751	-0.059829
0.989011	-0.059829
1.086691	-0.059829
1.159951	-0.057387
1.257631	-0.059829
1.330891	-0.059829
1.404151	-0.059829
1.501832	-0.059829
1.550672	-0.059829
1.623932	-0.062271
1.721612	-0.069597
1.794872	-0.069597
1.868132	-0.062271
1.941392	-0.064713
2.014652	-0.067155
2.112332	-0.067155
2.185592	-0.069597
2.283272	-0.069597
2.356532	-0.069597
2.429792	-0.074481
2.503053	-0.076923
2.600733	-0.069597
2.673993	-0.074481
2.747253	-0.072039
2.820513	-0.079365
2.918193	-0.076923
2.967033	-0.074481
3.064713	-0.074481
3.137973	-0.074481
3.211233	-0.079365
3.308913	-0.084249
3.357754	-0.079365
3.455434	-0.079365
3.528694	-0.084249
3.626374	-0.079365
3.675214	-0.084249
3.772894	-0.086691
3.846154	-0.079365
3.919414	-0.084249
4.017094	-0.084249
4.090354	-0.081807
4.139194	-0.086691
4.236874	-0.091575
4.334554	-0.091575
4.407815	-0.086691
4.481075	-0.086691
4.529915	-0.091575
4.627595	-0.089133
4.725275	-0.091575
4.798535	-0.091575
4.847375	-0.091575
5.067155	-0.094017
5.115995	-0.091575
5.189255	-0.094017
5.286935	-0.094017
5.384615	-0.094017
5.409035	-0.094017
5.506716	-0.094017
5.579976	-0.096459
5.677656	-0.103785
5.775336	-0.096459
5.848596	-0.098901
5.897436	-0.096459
5.995116	-0.096459
6.068376	-0.106227
6.117216	-0.106227
6.214896	-0.101343
6.336997	-0.103785
6.336997	-0.101343
6.459097	-0.103785
6.532357	-0.101343
6.581197	-0.103785
6.727717	-0.103785
6.776557	-0.103785
6.825397	-0.106227
6.947497	-0.106227
7.045177	-0.106227
7.069597	-0.108669
7.167277	-0.108669
7.264958	-0.111111
7.289378	-0.111111
7.411478	-0.111111
7.509158	-0.111111
7.557998	-0.111111
7.655678	-0.111111
7.753358	-0.111111
7.753358	-0.111111
7.899878	-0.108669
7.997558	-0.113553
8.021978	-0.113553
8.119658	-0.113553
8.217338	-0.111111
8.241758	-0.113553
8.363859	-0.115995
8.461539	-0.113553
8.485959	-0.113553
8.632479	-0.113553
8.705739	-0.115995
8.705739	-0.115995
8.827839	-0.115995
8.949939	-0.115995
8.949939	-0.118437
9.072039	-0.120879
9.145299	-0.120879
9.218559	-0.118437
